id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Arrival Delay in Minutes_width_bin,Departure Delay in Minutes_width_bin,Arrival Delay in Minutes_depth_bin,Departure Delay in Minutes_depth_bin,flight_distance_minmax,flight_distance_zscore
87545,Female,Loyal Customer,52,Personal Travel,Eco,782,2,4,2,3,2,5,4,5,5,2,5,5,5,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.15227088402270883,-0.4051527479867571
127050,Male,Loyal Customer,77,Business travel,Business,2541,4,3,2,3,1,3,4,4,4,4,4,2,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5089213300892133,1.3608914437831001
109389,Male,Loyal Customer,16,Personal Travel,Eco,1189,2,5,2,4,3,2,3,3,5,5,3,3,4,3,58,49.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.23479318734793186,0.003477147436967685
117254,Female,Loyal Customer,39,Personal Travel,Eco,651,1,2,0,3,1,0,4,1,1,4,3,3,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12570965125709652,-0.5366773580617152
23855,Male,Loyal Customer,31,Business travel,Business,522,3,1,1,1,3,3,3,3,3,5,3,2,3,3,7,36.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.09955393349553933,-0.6661939588225518
124982,Female,disloyal Customer,20,Business travel,Eco,184,2,2,2,3,3,2,3,3,4,1,3,1,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.03102189781021898,-1.0055475329090848
78391,Female,Loyal Customer,21,Personal Travel,Eco,980,3,4,3,5,5,3,5,5,3,2,5,3,4,5,0,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.1924168694241687,-0.20635982588872884
110516,Male,Loyal Customer,58,Personal Travel,Eco Plus,787,3,4,3,2,4,3,3,4,3,5,5,5,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.15328467153284672,-0.40013272470145334
92047,Male,disloyal Customer,30,Business travel,Business,1535,2,2,2,1,2,2,2,2,5,2,4,4,5,2,17,9.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.30494728304947283,0.3508627587799868
40394,Male,disloyal Customer,32,Business travel,Business,290,1,1,1,4,2,1,2,2,5,4,5,3,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.05251419302514193,-0.8991230392606455
16143,Female,Loyal Customer,52,Personal Travel,Business,277,2,3,2,3,4,3,4,1,1,2,1,3,1,3,11,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.049878345498783457,-0.9121750998024353
62883,Female,Loyal Customer,16,Business travel,Eco Plus,2446,4,2,2,2,4,3,3,4,4,1,4,2,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.48965936739659366,1.265511001362329
41122,Male,Loyal Customer,56,Business travel,Business,667,4,1,1,1,1,4,4,4,4,4,4,2,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12895377128953772,-0.5206132835487433
88187,Male,Loyal Customer,25,Business travel,Business,1544,3,4,2,2,3,3,3,3,2,4,3,1,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.30677210056772103,0.3598988006935335
28932,Male,Loyal Customer,25,Business travel,Eco,605,1,4,4,4,1,1,2,1,2,3,4,3,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.11638280616382807,-0.5828615722865097
58352,Male,Loyal Customer,64,Personal Travel,Business,646,1,3,1,1,1,3,2,4,4,1,4,3,4,1,3,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.12469586374695864,-0.541697381347019
17226,Male,disloyal Customer,26,Business travel,Eco,872,1,1,1,3,4,1,1,4,3,3,2,5,3,4,55,30.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.1705190592051906,-0.3147923288512897
105014,Male,Loyal Customer,48,Business travel,Business,1502,3,5,5,5,5,3,4,3,3,3,3,3,3,1,6,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.29825628548256283,0.3177306050969821
25843,Male,Loyal Customer,24,Business travel,Eco,484,1,5,5,5,1,1,2,1,1,4,4,2,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.09184914841849148,-0.7043461357908603
24604,Female,Loyal Customer,27,Business travel,Business,2700,1,2,2,2,1,1,1,1,3,1,3,3,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5411597729115978,1.5205281842557592
123585,Male,Loyal Customer,16,Personal Travel,Eco,1773,2,2,1,2,1,1,4,1,2,5,2,4,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.35320356853203566,0.589815867160445
44387,Male,Loyal Customer,54,Business travel,Eco,342,3,3,3,3,4,3,4,4,3,4,4,4,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06305758313057583,-0.8469147970934866
89819,Female,disloyal Customer,22,Business travel,Eco,610,1,3,1,3,1,1,5,1,3,2,3,4,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.11739659367396593,-0.5778415490012059
93281,Female,Loyal Customer,53,Personal Travel,Eco,867,3,1,3,4,5,4,4,5,5,3,5,2,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.16950527169505272,-0.3198123521365934
124686,Female,Loyal Customer,69,Business travel,Business,3174,1,2,2,2,5,3,4,1,1,1,1,2,1,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.6372668288726683,1.9964263917025542
26271,Male,Loyal Customer,55,Business travel,Eco,859,1,5,5,5,1,1,1,1,2,4,3,2,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.1678832116788321,-0.3278443893930794
100605,Female,Loyal Customer,23,Personal Travel,Eco,718,4,3,4,4,5,4,5,5,5,5,1,5,4,5,9,20.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.13929440389294404,-0.46940904603864503
50573,Female,Loyal Customer,44,Personal Travel,Eco,77,3,4,3,2,4,4,5,5,5,3,5,3,5,5,38,30.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.00932684509326845,-1.112976031214585
54113,Male,Loyal Customer,59,Business travel,Business,2377,1,4,4,4,1,3,3,1,1,1,1,1,1,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.47566909975669097,1.1962346800251373
76098,Male,Loyal Customer,66,Personal Travel,Eco,669,2,4,2,2,1,2,1,1,3,2,4,4,4,1,26,19.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.12935928629359286,-0.5186052742346218
46621,Female,Loyal Customer,67,Business travel,Business,2483,1,2,2,2,4,3,3,3,3,3,1,3,3,1,47,42.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.49716139497161393,1.3026591736735766
8971,Female,Loyal Customer,54,Business travel,Eco,725,3,5,5,5,1,2,3,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.14071370640713707,-0.4623810134392198
83053,Male,Loyal Customer,28,Business travel,Business,1889,2,3,3,3,2,2,2,2,2,1,3,4,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3767234387672344,0.7062804073794918
80261,Male,Loyal Customer,61,Personal Travel,Eco,1969,2,2,2,3,3,2,3,3,3,2,3,2,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3929440389294404,0.7866007799443517
21067,Female,disloyal Customer,17,Business travel,Eco,227,2,2,2,4,2,2,2,2,4,2,3,3,3,2,2,40.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]",0.039740470397404706,-0.9623753326554727
55917,Male,Loyal Customer,49,Personal Travel,Eco,723,1,3,1,4,4,1,4,4,2,3,4,5,3,4,19,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.14030819140308193,-0.46438902275334126
28706,Female,Loyal Customer,14,Personal Travel,Business,2554,4,4,4,4,4,1,3,5,2,4,5,3,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5115571776155717,1.3739435043248898
46434,Male,Loyal Customer,13,Personal Travel,Eco Plus,458,3,4,3,3,5,3,5,5,4,4,4,3,4,5,12,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.08657745336577453,-0.7304502568744398
118620,Male,disloyal Customer,18,Business travel,Eco,338,1,3,0,3,5,0,5,5,3,3,4,2,4,5,62,58.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.062246553122465534,-0.8509308157217296
31403,Female,Loyal Customer,9,Personal Travel,Eco Plus,1199,2,3,2,1,1,2,1,1,5,5,5,2,1,1,15,15.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.23682076236820762,0.013517194007575173
127984,Male,disloyal Customer,21,Business travel,Eco,749,1,1,1,2,4,1,4,4,3,3,1,2,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.14557988645579886,-0.4382849016697618
6711,Male,Loyal Customer,50,Personal Travel,Eco,403,3,2,3,4,2,3,2,2,2,3,4,2,3,2,30,26.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.07542579075425791,-0.7856705130127809
42780,Male,Loyal Customer,20,Personal Travel,Eco,744,2,1,1,4,5,1,2,5,2,4,3,1,3,5,52,43.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.144566098945661,-0.44330492495506557
41145,Male,Loyal Customer,50,Personal Travel,Eco,224,3,4,3,1,1,3,1,1,5,3,5,4,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.03913219789132198,-0.9653873466266549
67235,Female,Loyal Customer,7,Personal Travel,Eco,1119,2,1,2,4,1,2,1,1,2,3,4,4,4,1,0,19.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.22060016220600162,-0.06680317855728474
41876,Female,Loyal Customer,70,Personal Travel,Eco,925,3,5,3,3,2,4,4,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.18126520681265207,-0.26158008202707
84830,Male,disloyal Customer,23,Business travel,Eco,534,3,1,4,4,4,4,4,4,4,5,3,1,4,4,0,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10198702351987024,-0.6541459029378228
87423,Female,Loyal Customer,24,Personal Travel,Eco,425,2,0,2,2,1,2,1,1,4,5,5,4,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07988645579886455,-0.7635824105574445
4320,Female,disloyal Customer,25,Business travel,Eco,589,1,1,1,2,3,1,3,3,4,1,2,3,3,3,90,90.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.11313868613138686,-0.5989256467994816
46882,Female,disloyal Customer,25,Business travel,Eco,909,3,3,3,4,5,3,2,5,3,1,3,4,3,5,22,20.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.17802108678021086,-0.277644156540042
30536,Female,Loyal Customer,53,Personal Travel,Eco,683,2,4,2,1,2,5,5,4,4,2,4,3,4,5,0,9.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.1321978913219789,-0.5045492090357713
4659,Male,disloyal Customer,19,Business travel,Eco,364,1,4,0,1,3,0,2,3,5,3,5,4,4,3,0,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06751824817518248,-0.8248266946381502
2301,Male,disloyal Customer,21,Business travel,Eco,690,3,2,2,4,4,2,4,4,1,3,4,1,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.13361719383617193,-0.49752117643634597
81614,Female,Loyal Customer,37,Personal Travel,Eco,334,1,4,1,1,5,1,5,5,5,3,4,5,5,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06143552311435523,-0.8549468343499725
23611,Male,Loyal Customer,41,Personal Travel,Eco,692,1,4,1,3,1,1,1,1,3,2,4,5,5,1,110,107.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.1340227088402271,-0.4955131671222245
101731,Male,Loyal Customer,47,Personal Travel,Eco,1216,2,3,2,3,5,2,5,5,3,3,4,3,4,5,10,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.2402676399026764,0.030585273177607904
12411,Female,Loyal Customer,39,Business travel,Business,127,2,3,3,3,3,4,3,1,1,1,2,3,1,2,19,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.019464720194647202,-1.0627757983615476
114011,Female,Loyal Customer,15,Personal Travel,Eco,1750,4,4,4,1,5,4,4,5,3,2,5,5,1,5,10,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.34854014598540145,0.5667237600480478
11493,Male,Loyal Customer,13,Personal Travel,Eco Plus,216,4,2,4,3,3,4,3,3,2,1,2,2,2,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.03751013787510138,-0.973419383883141
44548,Female,Loyal Customer,60,Personal Travel,Eco,157,1,2,1,2,4,3,2,3,3,1,3,2,3,3,0,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.025547445255474453,-1.032655658649725
44447,Female,Loyal Customer,43,Business travel,Business,2441,3,4,4,4,3,4,3,3,3,3,3,2,3,3,0,6.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.4886455798864558,1.2604909780770253
63821,Female,disloyal Customer,8,Business travel,Business,1158,3,4,3,3,1,3,1,1,2,5,4,1,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.22850770478507704,-0.02764699693191553
32562,Male,disloyal Customer,26,Business travel,Eco,102,2,3,2,3,5,2,5,5,4,1,1,1,2,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.014395782643957826,-1.0878759147880663
1218,Male,Loyal Customer,10,Personal Travel,Eco,247,3,5,3,2,1,3,1,1,4,2,4,3,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.043795620437956206,-0.9422952395142578
95549,Male,Loyal Customer,50,Personal Travel,Eco Plus,189,2,3,0,5,5,0,5,5,1,5,2,4,3,5,19,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.03203568532035685,-1.0005275096237811
11831,Female,Loyal Customer,23,Personal Travel,Eco,1021,1,5,1,5,5,1,3,5,2,5,1,4,5,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.20072992700729927,-0.1651956349492381
116834,Female,disloyal Customer,27,Business travel,Business,304,4,4,4,3,2,4,3,2,1,3,4,3,3,2,16,17.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.05535279805352798,-0.885066974061795
37827,Female,Loyal Customer,26,Personal Travel,Business,997,1,4,1,1,2,1,2,2,5,5,5,3,4,2,33,18.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.19586374695863748,-0.18929174671869609
66308,Female,disloyal Customer,24,Business travel,Eco,852,1,1,1,2,2,1,2,2,3,5,2,4,3,2,29,20.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.1664639091646391,-0.33487242199250467
5459,Male,Loyal Customer,40,Business travel,Eco,265,3,3,3,3,3,3,3,3,2,3,4,3,3,3,17,16.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.04744525547445255,-0.9242231556871643
105234,Female,Loyal Customer,55,Business travel,Business,2571,3,1,1,1,5,3,3,3,3,3,3,4,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5150040551500406,1.3910115834949226
21930,Male,disloyal Customer,26,Business travel,Eco,551,2,4,3,3,4,3,4,4,2,3,3,4,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10543390105433902,-0.6370778237677901
95142,Male,Loyal Customer,15,Personal Travel,Eco,248,3,5,3,2,5,3,5,5,4,3,5,3,5,5,94,93.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.04399837793998378,-0.941291234857197
22837,Female,Loyal Customer,33,Business travel,Business,2691,3,1,1,1,3,3,3,1,1,3,4,3,1,3,135,128.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.5393349553933495,1.5114921423422125
56795,Female,disloyal Customer,38,Business travel,Business,1605,3,3,3,2,2,3,2,2,4,2,4,3,5,2,2,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3191403081914031,0.42114308477423923
70965,Male,Loyal Customer,49,Personal Travel,Business,802,3,2,3,4,3,4,4,3,3,3,3,1,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.15632603406326034,-0.3850726548455421
28685,Female,Loyal Customer,23,Personal Travel,Eco,2777,1,1,1,4,1,5,5,2,3,4,4,5,4,5,96,87.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.556772100567721,1.5978365428494368
104819,Male,disloyal Customer,42,Business travel,Business,426,3,3,3,2,4,3,5,4,4,4,2,4,3,4,2,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08008921330089214,-0.7625784059003837
70845,Female,Loyal Customer,49,Business travel,Business,761,2,5,5,5,1,3,3,2,2,2,2,4,2,4,0,9.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.14801297648012976,-0.42623684578503285
107703,Male,disloyal Customer,23,Business travel,Eco,251,4,2,4,4,4,4,4,4,3,2,4,4,3,4,13,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.04460665044606651,-0.9382792208860148
80004,Male,Loyal Customer,67,Personal Travel,Eco,1069,1,5,1,5,5,1,5,5,3,3,4,5,5,5,1,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.21046228710462286,-0.11700341141032218
22216,Male,Loyal Customer,66,Personal Travel,Eco,606,4,4,4,1,3,4,3,3,4,2,5,3,4,3,30,25.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.11658556366585564,-0.5818575676294488
125436,Female,Loyal Customer,51,Business travel,Eco Plus,735,1,1,1,1,4,3,4,1,1,1,1,2,1,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.14274128142741282,-0.4523409668686123
99592,Male,Loyal Customer,66,Personal Travel,Eco,829,2,5,2,3,3,2,3,3,4,4,4,3,5,3,12,27.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.16180048661800486,-0.3579645291049019
60559,Female,disloyal Customer,44,Business travel,Eco Plus,585,2,2,2,4,3,2,3,3,1,2,2,1,3,3,0,9.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.11232765612327657,-0.6029416654277246
55821,Female,disloyal Customer,54,Business travel,Business,1416,2,2,2,3,2,2,2,2,3,3,4,4,4,2,0,26.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]",0.2808191403081914,0.23138620458975767
106570,Female,disloyal Customer,24,Business travel,Eco,1506,2,2,2,4,3,2,3,3,5,5,4,5,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.29906731549067317,0.32174662372522506
112439,Female,Loyal Customer,55,Business travel,Business,819,4,5,5,5,2,3,4,4,4,4,4,3,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.1597729115977291,-0.36800457567550937
54456,Female,Loyal Customer,29,Business travel,Business,2663,1,0,0,4,0,3,3,1,2,3,3,3,2,3,162,162.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.5336577453365775,1.4833800119445115
41757,Female,Loyal Customer,65,Business travel,Business,230,3,2,2,2,1,4,4,3,3,3,3,4,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.04034874290348743,-0.9593633186842905
85918,Female,Loyal Customer,51,Personal Travel,Eco,761,3,4,3,4,3,4,5,1,1,3,1,5,1,4,17,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.14801297648012976,-0.42623684578503285
1098,Male,Loyal Customer,11,Personal Travel,Eco,229,3,5,3,1,4,3,4,4,4,2,4,5,5,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.040145985401459854,-0.9603673233413512
126178,Female,disloyal Customer,37,Business travel,Eco,328,1,1,1,1,5,1,5,5,1,4,2,4,2,5,0,37.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]",0.060218978102189784,-0.8609708622923371
22703,Female,Loyal Customer,13,Personal Travel,Eco,579,2,2,2,3,5,2,5,5,3,2,3,2,3,5,10,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.1111111111111111,-0.6089656933700891
46164,Male,Loyal Customer,45,Personal Travel,Eco,604,2,2,1,2,4,1,4,4,2,4,3,1,3,4,4,23.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.11618004866180048,-0.5838655769435704
36386,Female,Loyal Customer,51,Personal Travel,Eco,200,3,1,3,1,4,1,1,1,1,3,1,3,1,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.03426601784266018,-0.989483458396113
67061,Female,Loyal Customer,11,Business travel,Business,1765,2,1,2,1,2,2,2,2,3,4,2,3,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3515815085158151,0.581783829903959
