id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Arrival Delay in Minutes_width_bin,Departure Delay in Minutes_width_bin,Arrival Delay in Minutes_depth_bin,Departure Delay in Minutes_depth_bin
52405,Male,Loyal Customer,67,Personal Travel,Eco,237,2,4,0,5,2,0,3,2,5,3,5,3,5,2,1,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
74772,Female,Loyal Customer,60,Personal Travel,Eco,1205,2,2,2,3,1,3,3,3,3,2,3,1,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
60992,Male,Loyal Customer,48,Business travel,Business,1734,3,4,4,4,1,4,3,3,3,3,3,1,3,3,1,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
87357,Female,disloyal Customer,23,Business travel,Eco,425,3,2,3,3,3,3,3,3,4,4,3,3,2,3,36,33.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
20274,Female,Loyal Customer,16,Personal Travel,Eco,137,3,2,3,3,4,3,4,4,3,4,3,3,3,4,128,131.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]"
115468,Male,disloyal Customer,17,Business travel,Eco,417,3,1,3,3,3,3,1,3,3,4,3,1,4,3,16,22.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]"
68976,Female,Loyal Customer,69,Personal Travel,Eco,700,1,5,1,5,2,4,4,3,3,1,3,3,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
19625,Female,Loyal Customer,31,Personal Travel,Business,642,3,4,3,1,2,3,2,2,4,3,5,3,5,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
39267,Male,Loyal Customer,47,Business travel,Business,1667,4,2,2,2,2,4,3,1,1,1,4,1,1,4,0,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
38614,Female,Loyal Customer,30,Personal Travel,Eco,231,2,1,2,3,5,2,1,5,3,4,4,4,3,5,6,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
112823,Female,disloyal Customer,38,Business travel,Business,715,2,2,2,5,2,2,2,2,5,5,4,4,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
97777,Female,Loyal Customer,62,Business travel,Eco,471,3,4,4,4,1,3,2,3,3,3,3,4,3,4,26,34.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
19577,Male,Loyal Customer,80,Business travel,Business,3631,4,5,5,5,3,3,3,3,3,3,4,4,3,1,25,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
95291,Male,Loyal Customer,37,Personal Travel,Eco,239,1,3,0,4,1,0,1,1,3,2,3,3,3,1,0,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
5534,Female,disloyal Customer,17,Business travel,Eco,404,3,0,3,2,1,3,1,1,3,3,5,1,1,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
47642,Female,Loyal Customer,23,Business travel,Business,3642,1,5,5,5,1,1,1,1,2,3,4,2,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
54858,Male,Loyal Customer,56,Business travel,Eco,985,2,1,1,1,2,2,2,2,3,5,3,2,3,2,0,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
66623,Male,Loyal Customer,45,Business travel,Business,802,3,3,3,3,4,3,4,3,3,3,3,3,3,3,26,24.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
89762,Female,Loyal Customer,38,Personal Travel,Eco,1035,3,5,3,4,5,3,5,5,4,2,5,5,4,5,12,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
85852,Female,Loyal Customer,28,Business travel,Eco Plus,666,3,4,1,4,3,3,3,3,4,2,3,3,4,3,15,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
30192,Male,Loyal Customer,22,Business travel,Eco Plus,725,3,3,3,3,3,4,3,3,2,1,3,3,3,3,0,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
120295,Male,Loyal Customer,49,Business travel,Business,268,1,5,5,5,4,2,2,1,1,1,1,3,1,4,0,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
98413,Female,Loyal Customer,30,Business travel,Eco Plus,675,3,2,2,2,3,3,3,3,4,3,4,3,3,3,72,61.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
8224,Female,Loyal Customer,19,Personal Travel,Eco,335,2,3,2,4,5,2,5,5,3,1,3,4,4,5,0,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
128365,Male,disloyal Customer,26,Business travel,Eco,647,2,2,2,3,5,2,5,5,1,5,2,3,2,5,19,24.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]"
103898,Female,Loyal Customer,52,Business travel,Eco Plus,882,3,4,4,4,3,2,3,4,4,3,4,2,4,2,0,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
90961,Female,disloyal Customer,26,Business travel,Eco,366,4,0,4,3,2,4,2,2,2,3,1,4,2,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
111929,Male,disloyal Customer,20,Business travel,Eco,770,2,2,2,2,4,2,5,4,3,2,5,3,5,4,5,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
15181,Female,Loyal Customer,47,Personal Travel,Eco,416,3,2,3,4,2,4,4,1,1,3,3,3,1,3,22,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
3540,Female,disloyal Customer,36,Business travel,Business,227,3,2,2,5,1,2,1,1,5,3,4,5,4,1,34,40.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
121014,Male,Loyal Customer,18,Personal Travel,Eco,861,3,4,3,3,1,3,1,1,4,2,5,5,5,1,0,12.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
102518,Male,Loyal Customer,35,Personal Travel,Eco,397,2,5,2,2,2,2,2,2,5,5,5,4,5,2,0,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
128721,Male,Loyal Customer,39,Business travel,Business,1064,3,2,2,2,2,3,4,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
60058,Female,Loyal Customer,47,Personal Travel,Eco Plus,997,2,5,2,3,4,5,4,3,3,2,3,3,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
76607,Male,Loyal Customer,53,Business travel,Eco,481,2,1,1,1,2,2,2,2,4,3,2,4,2,2,0,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
21303,Male,Loyal Customer,18,Personal Travel,Eco,692,1,5,1,3,4,1,2,4,5,3,4,4,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
82481,Female,Loyal Customer,63,Personal Travel,Eco,509,3,4,3,1,4,5,5,3,3,3,3,4,3,5,1,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
29501,Female,Loyal Customer,19,Personal Travel,Eco,1107,3,3,3,4,4,3,4,4,4,4,2,5,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
23872,Female,disloyal Customer,27,Business travel,Eco Plus,552,2,2,2,4,2,2,4,2,1,3,4,1,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
64726,Female,disloyal Customer,33,Business travel,Business,190,1,0,0,4,3,0,3,3,3,2,4,3,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
31438,Female,Loyal Customer,57,Personal Travel,Eco Plus,1546,2,5,2,2,5,4,5,3,3,2,3,4,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
48258,Male,Loyal Customer,14,Personal Travel,Eco,414,3,4,3,3,3,4,2,1,3,4,4,2,1,2,141,129.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]"
97796,Male,Loyal Customer,37,Personal Travel,Eco,471,3,5,3,5,5,3,5,5,1,3,3,5,3,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
121465,Male,Loyal Customer,22,Personal Travel,Eco,331,3,3,3,4,3,3,3,3,1,3,3,1,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
73394,Male,Loyal Customer,25,Business travel,Business,1005,3,2,2,2,3,3,3,3,3,4,3,4,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
67815,Male,disloyal Customer,29,Business travel,Eco,1064,4,3,3,4,5,3,5,5,2,5,3,2,3,5,29,29.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
114014,Male,Loyal Customer,56,Personal Travel,Eco,1838,3,4,3,5,5,3,5,5,5,5,4,4,2,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
81874,Male,Loyal Customer,11,Personal Travel,Eco,1050,4,4,4,4,3,4,3,3,4,3,4,4,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
99191,Male,Loyal Customer,32,Personal Travel,Eco,351,2,4,2,1,3,2,3,3,3,3,4,3,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
110583,Male,Loyal Customer,29,Business travel,Business,3825,4,1,1,1,4,3,4,4,3,4,4,2,3,4,0,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
33976,Male,Loyal Customer,38,Business travel,Eco,1598,3,1,1,1,3,3,3,3,4,4,1,2,2,3,19,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
52400,Female,Loyal Customer,53,Personal Travel,Eco,425,3,2,3,3,3,3,3,4,4,3,4,2,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
123250,Male,Loyal Customer,18,Personal Travel,Eco,631,2,3,2,3,4,2,4,4,3,4,3,1,3,4,52,46.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
57765,Male,disloyal Customer,39,Business travel,Business,2704,2,2,2,4,2,5,5,4,5,4,5,5,3,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
7769,Female,Loyal Customer,25,Business travel,Business,1080,2,1,1,1,2,2,2,2,2,2,3,1,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
85372,Male,disloyal Customer,35,Business travel,Business,332,3,3,3,5,5,3,2,5,3,3,5,3,4,5,30,23.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
17336,Female,disloyal Customer,30,Business travel,Eco,563,2,0,2,5,2,2,2,2,3,2,3,2,2,2,12,9.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
5467,Male,Loyal Customer,55,Personal Travel,Eco,265,1,4,1,3,5,1,5,5,3,1,4,5,3,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
101169,Male,Loyal Customer,20,Business travel,Business,1794,1,1,1,1,1,1,1,1,4,4,2,2,1,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
27221,Male,disloyal Customer,22,Business travel,Eco,1024,2,2,2,2,5,2,2,5,5,5,5,1,1,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
4027,Male,Loyal Customer,39,Business travel,Eco,419,2,5,5,5,2,2,2,2,1,3,3,1,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
40878,Male,Loyal Customer,69,Personal Travel,Eco,584,2,5,2,1,2,2,5,2,5,2,5,5,5,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
54077,Male,Loyal Customer,56,Business travel,Business,1416,1,0,0,2,2,2,2,1,1,0,1,4,1,2,42,23.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
100195,Female,Loyal Customer,27,Personal Travel,Eco,717,2,5,2,3,4,2,4,4,1,5,3,5,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
59733,Male,Loyal Customer,44,Personal Travel,Eco Plus,964,2,1,2,1,3,2,3,3,2,2,2,2,2,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
71133,Male,Loyal Customer,60,Personal Travel,Eco,1739,3,4,3,3,2,3,2,2,4,2,4,3,4,2,39,20.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
96102,Female,Loyal Customer,61,Personal Travel,Eco,795,2,5,1,2,4,5,4,3,3,1,3,3,3,4,30,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
74744,Female,Loyal Customer,64,Personal Travel,Eco,1205,2,1,2,4,2,3,4,4,4,2,4,2,4,4,6,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
139,Female,Loyal Customer,69,Business travel,Business,3261,3,5,5,5,4,4,3,3,3,3,3,2,3,1,3,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
46646,Male,disloyal Customer,24,Business travel,Eco,125,3,0,4,4,5,4,5,5,4,3,4,1,2,5,0,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
118088,Male,Loyal Customer,44,Business travel,Eco,876,3,1,1,1,3,3,3,3,1,2,2,3,5,3,67,56.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
88601,Male,Loyal Customer,43,Personal Travel,Eco,594,2,4,2,4,5,2,3,5,4,2,5,4,4,5,30,26.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
84147,Female,disloyal Customer,7,Business travel,Eco,1355,3,2,2,1,3,3,3,3,4,5,4,4,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
41271,Male,Loyal Customer,23,Personal Travel,Eco,305,2,5,2,4,3,2,1,3,4,5,5,4,4,3,4,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
849,Female,Loyal Customer,38,Business travel,Business,2885,3,1,4,1,5,3,4,3,3,3,3,4,3,1,4,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
122548,Male,Loyal Customer,35,Business travel,Eco,500,3,4,4,4,3,3,3,3,3,4,4,4,3,3,0,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
109731,Female,Loyal Customer,85,Business travel,Business,187,2,3,3,3,4,2,4,3,5,4,4,4,1,4,17,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
126315,Male,Loyal Customer,50,Personal Travel,Eco,328,1,0,1,4,4,1,4,4,5,4,5,4,4,4,19,29.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]"
4859,Male,disloyal Customer,63,Business travel,Eco,408,4,0,4,3,2,4,2,2,3,5,4,1,3,2,39,38.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
32968,Male,Loyal Customer,14,Personal Travel,Eco,201,1,3,1,4,2,1,5,2,5,5,4,1,5,2,4,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
99931,Female,Loyal Customer,62,Personal Travel,Eco,764,4,4,4,5,3,5,4,3,3,4,3,3,3,4,20,22.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
121739,Female,Loyal Customer,9,Personal Travel,Eco,1475,3,1,3,2,3,3,3,3,4,1,3,2,2,3,0,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
18052,Male,Loyal Customer,51,Business travel,Eco,488,2,1,1,1,2,2,2,2,2,1,3,1,2,2,67,77.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
24920,Female,disloyal Customer,39,Business travel,Business,762,1,1,1,3,5,1,3,5,2,1,2,4,2,5,50,54.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
17015,Male,disloyal Customer,39,Business travel,Eco,781,4,4,4,4,3,4,3,3,4,4,3,3,4,3,0,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
56075,Female,Loyal Customer,58,Personal Travel,Eco,2475,3,2,2,3,2,5,5,1,1,3,3,5,3,5,65,103.0,neutral or dissatisfied,"(101.1, 202.2]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
62060,Female,Loyal Customer,26,Personal Travel,Eco,2586,2,1,2,2,1,2,1,1,1,2,1,3,2,1,6,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
33378,Female,Loyal Customer,53,Personal Travel,Eco,2349,3,2,3,3,4,4,3,2,2,3,3,1,2,3,10,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
34316,Female,disloyal Customer,39,Business travel,Eco Plus,280,4,4,4,3,3,4,3,3,3,2,4,1,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
52618,Female,disloyal Customer,17,Business travel,Eco,110,1,1,1,3,5,1,5,5,1,3,3,3,3,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
77376,Male,disloyal Customer,37,Business travel,Eco,590,4,2,4,2,4,4,4,4,3,4,3,4,2,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
42851,Female,disloyal Customer,37,Business travel,Eco,328,4,2,4,3,5,4,2,5,2,5,3,1,3,5,0,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
35850,Female,disloyal Customer,27,Business travel,Eco,1065,4,4,4,3,5,4,5,5,3,4,3,1,4,5,31,33.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
98001,Female,disloyal Customer,16,Business travel,Eco,612,3,3,3,5,1,3,1,1,3,2,4,5,2,1,13,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
25043,Male,Loyal Customer,51,Personal Travel,Eco Plus,907,3,4,3,1,2,3,2,2,4,3,4,5,4,2,2,46.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]"
14030,Male,disloyal Customer,8,Business travel,Business,1117,4,3,4,3,3,4,3,3,4,5,4,4,3,3,0,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
14496,Female,disloyal Customer,35,Business travel,Eco,328,4,3,4,2,2,4,2,2,5,4,5,1,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
53237,Female,Loyal Customer,8,Personal Travel,Eco,589,4,5,4,2,1,4,1,1,5,5,5,3,4,1,0,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
90349,Female,disloyal Customer,32,Business travel,Business,271,3,3,3,4,3,3,3,3,4,5,4,5,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
60873,Male,Loyal Customer,19,Personal Travel,Eco Plus,1491,1,2,1,3,2,1,1,2,1,5,3,4,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
119225,Female,Loyal Customer,28,Personal Travel,Eco,331,1,3,1,2,5,1,1,5,5,3,5,4,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
34244,Male,Loyal Customer,50,Personal Travel,Eco Plus,1046,1,5,2,2,2,2,2,2,4,5,5,5,4,2,36,28.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
125697,Female,Loyal Customer,64,Personal Travel,Eco,814,3,2,3,3,4,4,4,2,2,3,2,1,2,4,0,6.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
20852,Female,Loyal Customer,39,Personal Travel,Eco,515,1,5,4,2,4,4,4,4,3,5,4,4,5,4,21,21.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
75169,Female,Loyal Customer,50,Business travel,Business,1744,1,1,2,1,5,2,1,1,1,1,1,4,1,1,0,28.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]"
106293,Male,Loyal Customer,28,Personal Travel,Eco Plus,604,3,4,3,3,1,3,1,1,2,5,4,2,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
41150,Female,Loyal Customer,25,Personal Travel,Eco,667,2,4,1,2,1,1,1,1,3,4,4,4,4,1,4,6.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
126177,Male,Loyal Customer,52,Business travel,Eco,468,2,4,4,4,2,2,2,2,1,2,2,4,3,2,26,19.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
104314,Female,Loyal Customer,60,Business travel,Business,409,1,5,5,5,1,3,4,1,1,1,1,1,1,1,6,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
20389,Male,disloyal Customer,33,Business travel,Eco,588,2,0,2,3,4,2,2,4,4,3,5,1,2,4,36,28.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
84880,Female,Loyal Customer,12,Personal Travel,Eco,547,2,4,2,3,4,2,4,4,5,4,3,4,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
50872,Male,Loyal Customer,41,Personal Travel,Eco,372,4,0,4,1,4,4,4,4,3,4,4,5,5,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
