id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Arrival Delay in Minutes_width_bin,Departure Delay in Minutes_width_bin,Arrival Delay in Minutes_depth_bin,Departure Delay in Minutes_depth_bin,flight_distance_minmax,flight_distance_zscore,age_category,satisfaction_bin
108168,Male,Loyal Customer,47,Personal Travel,Eco,1166,4,5,4,5,4,4,4,4,5,3,3,5,5,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.23012976480129765,-0.01961495967542954,Late Middle Age,0
24082,Male,Loyal Customer,68,Personal Travel,Eco Plus,866,4,5,4,1,4,4,4,4,3,3,4,3,1,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.16930251419302514,-0.32081635679365417,Late Adulthood,0
76682,Female,Loyal Customer,18,Personal Travel,Eco,547,3,5,3,4,5,3,5,5,4,4,4,5,5,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10462287104622871,-0.6410938423960331,Young,0
43083,Female,Loyal Customer,28,Personal Travel,Eco,236,1,5,1,2,2,1,3,2,5,5,4,5,5,2,8,17.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.04156528791565288,-0.9533392907419259,Early Adulthood,0
78543,Male,Loyal Customer,47,Personal Travel,Eco,526,4,5,5,3,1,5,1,1,3,2,5,3,4,1,6,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.10036496350364964,-0.6621779401943088,Late Middle Age,0
126875,Male,Loyal Customer,62,Personal Travel,Eco,2296,1,5,0,1,3,0,3,3,4,2,3,4,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.45924574209245744,1.1149103028032166,Late Middle Age,0
107099,Female,Loyal Customer,65,Personal Travel,Eco,745,3,5,4,4,1,2,5,3,3,4,1,4,3,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.14476885644768855,-0.44230092029800483,Late Adulthood,0
38949,Male,Loyal Customer,34,Personal Travel,Eco Plus,320,1,3,1,1,5,1,5,5,5,5,2,1,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.05859691808596918,-0.869002899548823,Early Adulthood,0
76651,Male,Loyal Customer,21,Personal Travel,Eco,516,2,4,2,3,5,2,5,5,5,4,4,4,4,5,0,16.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.09833738848337388,-0.6722179867649163,Young,0
24005,Female,Loyal Customer,63,Business travel,Eco,427,2,3,2,3,3,4,3,1,1,2,1,4,1,2,13,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.08029197080291971,-0.761574401243323,Late Middle Age,0
121330,Male,disloyal Customer,22,Business travel,Eco Plus,1009,2,1,2,3,2,2,2,2,1,2,2,1,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.19829683698296838,-0.1772436908339671,Early Adulthood,0
123598,Female,Loyal Customer,15,Personal Travel,Eco,1773,3,3,3,3,3,3,3,3,5,1,4,1,2,3,3,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.35320356853203566,0.589815867160445,Young,0
63643,Female,Loyal Customer,42,Personal Travel,Eco,602,4,2,3,4,2,3,3,2,2,3,1,2,2,1,0,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.11577453365774534,-0.5858735862576919,Early Middle Age,0
112928,Female,Loyal Customer,52,Personal Travel,Eco,1390,1,4,1,1,2,4,2,3,3,1,3,5,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2755474452554745,0.20528208350617821,Late Middle Age,0
121325,Male,Loyal Customer,33,Personal Travel,Eco,1009,4,4,4,1,1,4,1,1,4,3,5,3,5,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.19829683698296838,-0.1772436908339671,Early Adulthood,0
27099,Male,Loyal Customer,51,Business travel,Eco,1721,2,3,3,3,2,2,2,2,4,1,2,3,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3426601784266018,0.5376076249932861,Late Middle Age,0
36704,Male,Loyal Customer,60,Personal Travel,Eco,1197,4,5,4,1,2,4,4,2,4,5,4,3,5,2,0,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.23641524736415248,0.011509184693453675,Late Middle Age,0
74494,Male,disloyal Customer,26,Business travel,Business,1205,3,3,3,4,2,3,1,2,5,4,5,4,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.23803730738037307,0.019541221949939666,Early Adulthood,0
119702,Female,Loyal Customer,23,Business travel,Business,1430,3,5,5,5,3,3,3,3,3,1,3,1,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.28365774533657745,0.24544226978860817,Early Adulthood,0
74602,Male,Loyal Customer,61,Business travel,Business,1464,1,3,3,3,5,3,4,1,1,1,1,1,1,4,5,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.29055150040551503,0.2795784281286736,Late Middle Age,0
10944,Female,disloyal Customer,22,Business travel,Eco,134,2,2,2,3,5,2,2,5,3,1,3,1,3,5,103,114.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.020884022708840228,-1.0557477657621224,Early Adulthood,0
58603,Female,Loyal Customer,57,Personal Travel,Eco,334,1,5,2,4,2,4,4,4,4,2,4,4,4,3,16,6.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.06143552311435523,-0.8549468343499725,Late Middle Age,0
121351,Male,Loyal Customer,38,Personal Travel,Eco,430,3,5,3,3,4,3,4,4,5,4,4,4,4,4,19,21.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.08090024330900243,-0.7585623872721406,Early Middle Age,0
41866,Female,Loyal Customer,62,Personal Travel,Eco,483,3,4,3,3,4,2,3,3,3,3,3,2,3,1,0,13.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.09164639091646391,-0.705350140447921,Late Middle Age,0
45798,Female,disloyal Customer,47,Business travel,Eco,391,4,1,3,4,5,3,1,5,4,4,4,3,4,5,0,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.072992700729927,-0.7977185688975099,Late Middle Age,0
122335,Female,Loyal Customer,62,Personal Travel,Eco Plus,541,2,5,2,1,3,4,4,4,4,2,2,5,4,4,0,6.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.10340632603406326,-0.6471178703383975,Late Middle Age,0
95268,Female,Loyal Customer,41,Personal Travel,Eco,277,1,4,3,3,5,3,5,5,2,2,3,3,3,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.049878345498783457,-0.9121750998024353,Early Middle Age,0
7319,Female,Loyal Customer,59,Personal Travel,Eco Plus,135,3,5,3,4,5,5,4,1,1,3,1,5,1,3,118,113.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.021086780210867802,-1.0547437611050616,Late Middle Age,0
116205,Female,Loyal Customer,7,Personal Travel,Eco,337,3,5,3,3,3,3,3,3,3,1,2,4,1,3,50,58.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.06204379562043796,-0.8519348203787903,Young,0
69947,Male,disloyal Customer,29,Business travel,Eco,1205,2,2,2,4,2,2,2,2,4,2,4,1,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.23803730738037307,0.019541221949939666,Early Adulthood,0
16607,Female,disloyal Customer,24,Business travel,Eco,1008,4,4,4,4,5,4,5,5,2,5,4,2,4,5,114,99.0,neutral or dissatisfied,"(-0.001, 101.1]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.1980940794809408,-0.17824769549102787,Early Adulthood,0
47681,Male,Loyal Customer,56,Personal Travel,Eco,1428,1,4,1,1,1,1,1,1,5,3,5,5,5,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2832522303325223,0.24343426047448666,Late Middle Age,0
93889,Male,Loyal Customer,37,Business travel,Business,3266,3,4,3,4,3,3,3,3,3,3,3,4,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.6559205190592052,2.088794820152143,Early Middle Age,0
86520,Male,Loyal Customer,32,Personal Travel,Eco,762,1,3,1,2,5,1,5,5,1,3,3,4,3,5,11,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.14821573398215734,-0.42523284112797205,Early Adulthood,0
28393,Male,Loyal Customer,53,Personal Travel,Eco,763,2,4,2,4,4,2,4,4,3,4,2,4,1,4,11,22.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.14841849148418493,-0.4242288364709113,Late Middle Age,0
20752,Male,Loyal Customer,36,Personal Travel,Eco,363,3,4,3,4,5,3,5,5,4,5,5,5,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06731549067315491,-0.8258306992952109,Early Middle Age,0
84120,Female,disloyal Customer,27,Business travel,Eco,1388,1,1,1,3,1,1,1,1,4,4,3,3,3,1,0,12.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.2751419302514193,0.2032740741920567,Early Adulthood,0
125908,Female,Loyal Customer,65,Personal Travel,Eco,1013,2,2,2,4,2,4,4,4,4,2,4,1,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.19910786699107866,-0.1732276722057241,Late Adulthood,0
37016,Male,Loyal Customer,11,Personal Travel,Eco,814,3,2,3,3,4,3,4,4,3,1,4,4,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.15875912408759124,-0.37302459896081314,Young,0
81285,Male,Loyal Customer,29,Personal Travel,Eco,1029,1,4,1,5,3,1,3,3,5,2,4,5,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.20235198702351986,-0.15716359769275212,Early Adulthood,0
61821,Male,Loyal Customer,26,Personal Travel,Eco,1635,3,4,3,3,5,3,3,5,4,4,4,4,4,5,9,12.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.32522303325223034,0.45126322448606165,Early Adulthood,0
123196,Male,Loyal Customer,63,Personal Travel,Eco,547,2,0,2,4,3,2,2,3,4,2,5,4,5,3,3,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.10462287104622871,-0.6410938423960331,Late Middle Age,0
86297,Female,Loyal Customer,61,Personal Travel,Eco,377,1,4,5,2,4,4,4,3,3,5,3,5,3,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07015409570154096,-0.8117746340963604,Late Middle Age,0
82106,Female,Loyal Customer,61,Personal Travel,Eco,1276,2,5,2,1,4,4,4,3,3,2,3,5,3,4,31,24.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.2524330900243309,0.09082555260125283,Late Middle Age,0
53695,Male,disloyal Customer,23,Business travel,Eco,1190,3,3,3,2,1,3,1,1,2,3,2,2,2,1,2,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.23499594484995945,0.004481152094028434,Early Adulthood,0
91357,Male,Loyal Customer,54,Personal Travel,Eco Plus,406,2,5,2,4,5,2,5,5,3,5,5,4,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07603406326034064,-0.7826584990415987,Late Middle Age,0
47956,Female,Loyal Customer,54,Personal Travel,Eco,784,1,4,1,3,2,3,3,2,2,1,2,2,2,4,0,13.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.152676399026764,-0.4031447386726356,Late Middle Age,0
53097,Female,Loyal Customer,54,Personal Travel,Eco,224,3,4,3,1,3,4,3,5,5,3,5,1,5,5,0,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.03913219789132198,-0.9653873466266549,Late Middle Age,0
94652,Male,Loyal Customer,34,Business travel,Eco,239,2,2,2,2,2,2,2,2,1,5,4,3,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.042173560421735604,-0.9503272767707437,Early Adulthood,0
60592,Male,Loyal Customer,35,Personal Travel,Eco,1558,1,1,2,3,1,2,1,1,4,5,2,3,3,1,1,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.30961070559610704,0.373954865892384,Early Middle Age,0
56142,Female,disloyal Customer,22,Business travel,Eco,1400,2,2,2,3,1,2,4,1,5,2,5,3,4,1,0,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.2775750202757502,0.2153221300767857,Early Adulthood,0
97386,Male,Loyal Customer,58,Personal Travel,Eco,347,1,5,5,3,5,5,5,5,4,5,5,3,4,5,2,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.0640713706407137,-0.8418947738081829,Late Middle Age,0
39874,Male,Loyal Customer,23,Personal Travel,Eco,272,1,4,1,3,5,1,5,5,5,4,5,4,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.04886455798864558,-0.917195123087739,Early Adulthood,0
126641,Female,disloyal Customer,27,Business travel,Business,602,2,2,2,3,4,2,4,4,3,2,4,4,5,4,116,93.0,neutral or dissatisfied,"(-0.001, 101.1]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.11577453365774534,-0.5858735862576919,Early Adulthood,0
84587,Female,disloyal Customer,35,Business travel,Business,669,3,3,3,2,4,3,4,4,3,5,2,3,2,4,10,13.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.12935928629359286,-0.5186052742346218,Early Middle Age,0
96994,Male,Loyal Customer,21,Personal Travel,Eco,359,2,5,2,3,2,2,2,2,5,3,5,4,5,2,20,35.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.0665044606650446,-0.8298467179234539,Young,0
56969,Female,Loyal Customer,45,Business travel,Eco,954,4,2,2,2,4,4,4,3,5,2,2,4,1,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.18714517437145176,-0.2324639469723083,Late Middle Age,0
105832,Male,Loyal Customer,57,Personal Travel,Eco,842,4,5,4,5,1,4,1,1,4,5,4,3,5,1,92,102.0,neutral or dissatisfied,"(101.1, 202.2]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.16443633414436334,-0.34491246856311214,Late Middle Age,0
2534,Male,disloyal Customer,37,Business travel,Business,280,3,3,3,3,5,3,5,5,3,2,4,5,5,5,0,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.05048661800486618,-0.909163085831253,Early Middle Age,0
40184,Female,disloyal Customer,37,Business travel,Eco,358,2,0,1,2,4,1,4,4,1,1,3,1,2,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06630170316301703,-0.8308507225805146,Early Middle Age,0
77072,Female,disloyal Customer,22,Business travel,Eco,991,2,2,2,4,4,2,4,4,4,3,4,2,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.19464720194647203,-0.1953157746610606,Early Adulthood,0
2536,Female,disloyal Customer,40,Business travel,Business,227,3,2,2,4,2,2,1,2,3,4,4,3,5,2,22,22.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.039740470397404706,-0.9623753326554727,Early Middle Age,0
65199,Female,Loyal Customer,54,Personal Travel,Eco,247,3,4,3,4,5,4,5,2,2,3,2,4,2,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.043795620437956206,-0.9422952395142578,Late Middle Age,0
68673,Female,disloyal Customer,21,Business travel,Eco,237,2,3,2,3,2,2,2,2,3,3,4,3,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.041768045417680456,-0.9523352860848652,Young,0
128693,Female,Loyal Customer,53,Personal Travel,Eco Plus,2288,1,2,1,4,4,3,3,5,5,1,5,3,5,3,3,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.4576236820762368,1.1068782655467306,Late Middle Age,0
76111,Female,disloyal Customer,21,Business travel,Eco,363,2,0,2,5,4,2,4,4,5,2,5,3,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06731549067315491,-0.8258306992952109,Young,0
49004,Female,disloyal Customer,38,Business travel,Eco,337,4,5,4,1,1,4,1,1,1,1,4,5,5,1,0,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06204379562043796,-0.8519348203787903,Early Middle Age,0
32539,Female,disloyal Customer,39,Business travel,Eco,102,1,1,1,4,1,1,1,1,2,4,3,3,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.014395782643957826,-1.0878759147880663,Early Middle Age,0
91876,Male,Loyal Customer,49,Business travel,Business,2446,4,5,5,5,4,4,4,1,5,2,4,4,3,4,136,129.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.48965936739659366,1.265511001362329,Late Middle Age,0
60718,Female,disloyal Customer,40,Business travel,Business,1605,4,4,4,4,5,4,5,5,4,4,3,3,3,5,1,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3191403081914031,0.42114308477423923,Early Middle Age,0
18872,Male,Loyal Customer,53,Business travel,Eco,503,3,3,5,5,3,3,3,3,1,5,3,2,3,3,30,22.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.09570154095701541,-0.685270047306706,Late Middle Age,0
74581,Male,disloyal Customer,9,Business travel,Eco,1171,1,1,1,3,2,1,1,2,4,4,2,1,2,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.23114355231143552,-0.014594936390125794,Young,0
43136,Male,Loyal Customer,48,Business travel,Eco Plus,391,4,5,5,5,4,4,4,4,3,1,3,3,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.072992700729927,-0.7977185688975099,Late Middle Age,0
80743,Female,disloyal Customer,22,Personal Travel,Eco,393,1,2,1,3,2,1,2,2,4,2,3,4,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07339821573398216,-0.7957105595833884,Early Adulthood,0
36942,Female,disloyal Customer,37,Business travel,Eco,718,3,3,3,3,3,3,3,3,4,3,3,1,3,3,3,12.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.13929440389294404,-0.46940904603864503,Early Middle Age,0
60782,Male,Loyal Customer,55,Personal Travel,Eco,628,1,4,1,2,1,1,1,1,3,4,5,5,4,1,16,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.12104622871046229,-0.5597694651741124,Late Middle Age,0
35977,Female,Loyal Customer,36,Personal Travel,Eco Plus,231,2,5,2,3,5,2,5,5,3,3,1,5,2,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.040551500405515,-0.9583593140272297,Early Middle Age,0
86499,Female,Loyal Customer,63,Personal Travel,Eco,762,2,2,2,4,4,4,4,5,5,2,5,3,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.14821573398215734,-0.42523284112797205,Late Middle Age,0
91084,Male,Loyal Customer,17,Personal Travel,Eco,250,1,5,0,1,3,0,3,3,3,4,5,4,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.04440389294403893,-0.9392832255430755,Young,0
128639,Male,Loyal Customer,53,Personal Travel,Eco,954,3,4,3,4,4,3,4,4,5,3,4,5,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.18714517437145176,-0.2324639469723083,Late Middle Age,0
53591,Female,disloyal Customer,30,Business travel,Eco,599,2,0,2,2,2,2,2,2,2,4,3,4,4,2,9,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.1151662611516626,-0.5888856002288742,Early Adulthood,0
45695,Female,Loyal Customer,54,Personal Travel,Eco,826,3,4,3,3,5,4,5,3,3,3,3,3,3,4,73,70.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.16119221411192214,-0.3609765430760841,Late Middle Age,0
116157,Male,Loyal Customer,29,Personal Travel,Eco,371,3,3,3,4,2,3,2,2,2,4,3,4,4,2,42,34.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.0689375506893755,-0.8177986620387249,Early Adulthood,0
95170,Female,Loyal Customer,11,Personal Travel,Eco,239,4,2,4,3,5,4,5,5,1,1,4,4,4,5,22,18.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.042173560421735604,-0.9503272767707437,Young,0
30673,Male,disloyal Customer,50,Business travel,Business,280,2,2,2,4,4,2,4,4,1,3,3,3,3,4,59,73.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.05048661800486618,-0.909163085831253,Late Middle Age,0
54896,Male,Loyal Customer,55,Personal Travel,Eco,862,1,4,1,5,1,1,1,1,5,2,4,2,3,1,4,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.16849148418491483,-0.3248323754218972,Late Middle Age,0
84545,Male,Loyal Customer,12,Personal Travel,Eco,2556,3,5,3,3,1,3,1,1,4,3,4,4,5,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5119626926196269,1.3759515136390115,Young,0
21828,Female,Loyal Customer,59,Business travel,Eco,640,3,5,5,5,5,3,4,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12347931873479319,-0.5477214092893834,Late Middle Age,0
7443,Male,Loyal Customer,8,Personal Travel,Eco,552,4,3,4,1,3,4,3,3,3,2,2,3,5,3,0,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.10563665855636659,-0.6360738191107294,Young,0
115131,Female,disloyal Customer,25,Business travel,Business,447,3,4,3,1,3,1,1,4,5,4,5,1,4,1,209,203.0,neutral or dissatisfied,"(202.2, 303.3]","(203.4, 305.1]","(19.0, 1011.0]","(19.0, 1017.0]",0.08434712084347121,-0.7414943081021079,Early Adulthood,0
107913,Female,Loyal Customer,58,Personal Travel,Eco,861,3,5,3,2,2,4,4,1,1,3,1,4,1,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.16828872668288727,-0.32583638007895793,Late Middle Age,0
