id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
84496,Female,Loyal Customer,42,Business travel,Business,4502,4,4,4,4,5,5,5,3,3,3,5,5,3,5,0,0.0,satisfied
74812,Female,Loyal Customer,68,Business travel,Eco Plus,771,4,5,5,5,2,3,1,4,4,4,4,3,4,2,0,0.0,satisfied
43411,Male,Loyal Customer,34,Business travel,Eco Plus,531,4,5,5,5,4,4,4,4,1,3,2,5,3,4,0,0.0,satisfied
32312,Male,Loyal Customer,41,Business travel,Eco,102,3,2,2,2,3,3,3,3,4,3,5,4,5,3,0,0.0,satisfied
35144,Female,Loyal Customer,40,Business travel,Business,2400,4,4,3,4,2,4,2,2,2,2,2,3,2,1,0,0.0,satisfied
99215,Female,Loyal Customer,59,Business travel,Business,3560,5,5,5,5,4,4,4,3,3,3,3,4,3,5,6,0.0,satisfied
37120,Male,Loyal Customer,52,Business travel,Business,3502,5,5,5,5,4,2,4,5,5,5,5,1,5,2,0,7.0,satisfied
109824,Female,Loyal Customer,39,Business travel,Business,1011,4,4,4,4,2,5,5,5,5,5,5,3,5,5,7,6.0,satisfied
38788,Female,Loyal Customer,38,Business travel,Business,1992,0,0,0,3,5,2,2,4,4,4,4,1,4,2,0,0.0,satisfied
62143,Female,Loyal Customer,35,Business travel,Business,2565,5,2,5,5,5,5,5,3,5,5,5,5,3,5,177,149.0,satisfied
8390,Male,Loyal Customer,41,Business travel,Business,3298,4,4,4,4,4,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
65455,Female,Loyal Customer,30,Business travel,Business,1303,1,1,1,1,4,4,4,4,3,3,4,3,5,4,0,0.0,satisfied
4904,Male,Loyal Customer,26,Business travel,Business,1020,3,3,3,3,4,4,4,4,3,4,5,4,5,4,0,0.0,satisfied
126913,Male,Loyal Customer,52,Business travel,Business,2538,5,2,5,5,2,4,5,5,5,5,5,3,5,4,4,0.0,satisfied
123013,Male,Loyal Customer,51,Business travel,Business,2129,2,2,2,2,5,5,4,5,5,5,5,5,5,5,0,0.0,satisfied
80365,Male,Loyal Customer,45,Business travel,Business,3559,4,4,4,4,5,4,5,2,2,2,2,4,2,3,0,0.0,satisfied
17006,Male,Loyal Customer,40,Business travel,Business,2928,3,3,3,3,2,4,4,4,4,4,4,5,4,3,1,0.0,satisfied
35086,Male,Loyal Customer,40,Business travel,Eco,1097,5,5,5,5,5,5,5,5,5,5,1,2,2,5,11,22.0,satisfied
9247,Male,Loyal Customer,9,Personal Travel,Eco,100,0,1,0,4,3,0,4,3,3,2,3,1,4,3,0,0.0,satisfied
60356,Female,Loyal Customer,37,Business travel,Business,1476,3,3,3,3,4,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
38363,Female,Loyal Customer,35,Personal Travel,Eco,1050,5,4,5,1,5,5,5,5,5,2,5,4,4,5,1,0.0,satisfied
94621,Male,Loyal Customer,36,Business travel,Business,239,3,3,3,3,4,4,4,5,5,5,5,3,5,4,0,0.0,satisfied
56665,Female,Loyal Customer,13,Personal Travel,Eco,937,0,5,0,1,1,0,1,1,5,3,5,5,4,1,0,4.0,satisfied
66380,Male,Loyal Customer,43,Business travel,Business,1562,1,1,1,1,3,5,4,5,5,5,5,5,5,3,95,87.0,satisfied
78319,Male,Loyal Customer,57,Business travel,Business,1547,4,4,4,4,2,5,4,4,4,4,4,5,4,4,0,0.0,satisfied
72473,Male,Loyal Customer,28,Business travel,Business,3267,1,1,1,1,4,4,4,4,3,2,4,3,4,4,0,0.0,satisfied
124514,Female,Loyal Customer,48,Business travel,Business,1276,2,2,2,2,5,5,4,4,4,4,4,3,4,5,0,0.0,satisfied
124285,Male,Loyal Customer,54,Business travel,Business,2671,3,3,3,3,3,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
14475,Male,disloyal Customer,13,Business travel,Eco Plus,674,4,3,4,4,1,4,1,1,1,3,4,2,1,1,0,0.0,satisfied
70780,Male,Loyal Customer,39,Business travel,Business,2344,5,5,5,5,2,4,5,5,5,5,5,3,5,4,0,0.0,satisfied
30228,Male,Loyal Customer,21,Business travel,Business,3523,1,1,1,1,4,4,4,4,5,5,5,4,2,4,0,0.0,satisfied
15305,Female,Loyal Customer,43,Business travel,Business,599,4,4,4,4,3,4,5,4,4,4,4,3,4,3,0,0.0,satisfied
81028,Male,Loyal Customer,55,Business travel,Business,1175,3,3,3,3,3,5,5,5,5,5,5,3,5,3,0,0.0,satisfied
123576,Female,disloyal Customer,37,Business travel,Eco,273,0,3,0,4,3,0,3,3,3,5,5,1,2,3,96,100.0,satisfied
77735,Female,Loyal Customer,51,Business travel,Business,874,4,4,4,4,4,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
98275,Male,Loyal Customer,48,Business travel,Business,2042,4,4,4,4,3,4,5,2,2,3,2,5,2,5,0,0.0,satisfied
28092,Male,Loyal Customer,36,Business travel,Business,533,2,2,2,2,2,5,5,5,5,5,5,5,5,4,0,1.0,satisfied
94326,Female,Loyal Customer,49,Business travel,Business,2135,1,1,4,1,4,4,5,5,5,5,4,4,5,5,0,0.0,satisfied
18672,Female,Loyal Customer,41,Personal Travel,Eco,190,5,2,5,3,5,5,2,5,1,2,4,4,4,5,0,0.0,satisfied
26816,Male,Loyal Customer,47,Business travel,Eco,224,4,1,1,1,4,4,4,4,5,2,3,1,2,4,0,0.0,satisfied
38411,Male,Loyal Customer,59,Business travel,Eco,965,4,4,1,4,4,4,4,4,1,2,1,1,5,4,0,0.0,satisfied
77547,Male,Loyal Customer,23,Business travel,Business,2935,5,5,5,5,4,4,4,4,5,1,4,1,5,4,10,1.0,satisfied
112315,Male,Loyal Customer,33,Business travel,Business,3305,3,3,3,3,2,2,2,2,5,2,5,5,4,2,91,86.0,satisfied
61308,Female,Loyal Customer,44,Business travel,Business,2298,2,2,2,2,5,4,4,5,5,5,5,4,5,3,0,0.0,satisfied
30632,Female,Loyal Customer,21,Business travel,Business,533,4,4,4,4,4,4,4,4,1,1,3,4,5,4,0,0.0,satisfied
41136,Female,Loyal Customer,65,Business travel,Business,3341,1,1,5,1,2,4,2,5,5,5,5,1,5,4,0,0.0,satisfied
55282,Male,disloyal Customer,21,Business travel,Business,1608,0,0,1,3,3,1,3,3,4,3,4,4,5,3,4,2.0,satisfied
38628,Male,Loyal Customer,39,Business travel,Business,2704,3,3,3,3,3,3,2,3,3,2,3,5,3,3,0,10.0,satisfied
81820,Female,Loyal Customer,39,Business travel,Eco,1016,4,5,5,5,4,4,4,4,4,2,3,2,3,4,0,0.0,satisfied
70188,Female,Loyal Customer,41,Business travel,Business,2797,4,4,4,4,5,4,5,4,4,4,4,5,4,4,0,0.0,satisfied
65636,Female,Loyal Customer,38,Business travel,Business,2617,2,2,2,2,5,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
57944,Male,Loyal Customer,42,Business travel,Business,1629,5,5,5,5,4,4,4,4,4,4,4,4,4,5,4,8.0,satisfied
64629,Male,disloyal Customer,24,Business travel,Eco,247,4,5,4,4,2,4,2,2,5,5,5,5,5,2,0,0.0,satisfied
38021,Female,Loyal Customer,49,Business travel,Eco,1237,5,2,2,2,4,5,4,5,5,5,5,3,5,2,0,0.0,satisfied
119928,Female,Loyal Customer,42,Business travel,Business,1984,3,3,1,3,4,5,5,4,4,4,4,3,4,5,0,0.0,satisfied
81939,Female,Loyal Customer,23,Business travel,Business,1532,2,2,2,2,4,4,4,4,5,3,4,4,5,4,25,50.0,satisfied
67003,Female,disloyal Customer,28,Business travel,Business,1119,5,5,5,3,4,0,4,4,4,2,5,3,4,4,0,0.0,satisfied
109621,Male,Loyal Customer,41,Business travel,Business,829,2,2,2,2,2,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
42541,Male,Loyal Customer,35,Business travel,Eco,1174,5,3,3,3,5,5,5,5,5,3,5,5,4,5,153,152.0,satisfied
10492,Female,Loyal Customer,60,Business travel,Business,2014,2,2,2,2,2,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
20663,Male,Loyal Customer,39,Business travel,Eco,552,4,5,5,5,4,4,4,4,5,2,1,5,3,4,0,0.0,satisfied
23453,Male,Loyal Customer,27,Business travel,Business,576,2,2,2,2,5,5,5,5,2,4,5,1,4,5,14,32.0,satisfied
39341,Male,Loyal Customer,63,Business travel,Eco,374,4,2,2,2,4,4,4,4,4,1,1,1,2,4,0,0.0,satisfied
95230,Male,Loyal Customer,64,Personal Travel,Eco,319,5,5,3,3,4,3,4,4,5,3,4,3,5,4,6,1.0,satisfied
13308,Female,Loyal Customer,39,Business travel,Eco,448,4,5,5,5,4,4,4,4,4,5,1,2,2,4,0,0.0,satisfied
88207,Male,Loyal Customer,49,Business travel,Business,2268,4,4,4,4,4,4,4,4,4,4,4,5,4,4,0,1.0,satisfied
70715,Female,Loyal Customer,46,Business travel,Business,2068,2,2,4,2,2,5,4,5,5,4,5,5,5,4,0,0.0,satisfied
75591,Female,Loyal Customer,71,Business travel,Eco,337,5,4,4,4,4,3,1,5,5,5,5,4,5,4,0,0.0,satisfied
88763,Male,disloyal Customer,42,Business travel,Business,442,4,4,4,1,4,4,4,4,3,5,5,3,4,4,1,10.0,satisfied
95974,Male,Loyal Customer,42,Business travel,Business,3381,2,3,2,2,5,4,4,5,5,5,5,5,5,5,0,0.0,satisfied
32771,Male,disloyal Customer,16,Business travel,Eco,216,5,0,5,2,4,5,4,4,4,2,4,4,1,4,0,0.0,satisfied
28375,Female,Loyal Customer,14,Business travel,Business,2559,2,2,2,2,4,4,4,4,1,3,1,2,2,4,0,0.0,satisfied
77488,Female,disloyal Customer,23,Business travel,Business,989,5,0,5,3,2,5,2,2,3,3,4,4,5,2,106,94.0,satisfied
88321,Male,Loyal Customer,35,Business travel,Business,2938,1,1,1,1,3,4,4,4,4,4,4,4,4,3,0,0.0,satisfied
367,Male,disloyal Customer,26,Business travel,Business,102,0,0,0,1,4,0,4,4,3,3,5,5,4,4,0,0.0,satisfied
84981,Male,Loyal Customer,41,Business travel,Business,1590,4,4,4,4,3,5,4,2,2,2,2,3,2,3,40,37.0,satisfied
88361,Female,disloyal Customer,27,Business travel,Business,581,5,5,5,4,2,5,1,2,3,4,5,4,4,2,0,0.0,satisfied
85739,Male,Loyal Customer,46,Business travel,Business,666,1,1,1,1,3,4,5,4,4,4,4,4,4,5,0,0.0,satisfied
114805,Male,disloyal Customer,20,Business travel,Business,371,5,0,4,2,2,4,2,2,4,5,5,4,4,2,19,13.0,satisfied
123006,Male,Loyal Customer,60,Business travel,Business,3261,3,3,3,3,2,5,4,5,5,5,5,3,5,4,0,9.0,satisfied
34048,Male,Loyal Customer,27,Business travel,Business,1674,5,5,5,5,5,5,5,5,2,1,4,4,1,5,30,1.0,satisfied
119654,Female,Loyal Customer,51,Business travel,Business,2574,2,2,2,2,3,4,4,2,2,3,2,4,2,4,0,0.0,satisfied
35769,Male,Loyal Customer,48,Business travel,Business,200,4,4,4,4,3,1,5,4,4,4,5,1,4,1,0,0.0,satisfied
11220,Male,Loyal Customer,61,Personal Travel,Eco,308,0,5,0,3,3,0,3,3,4,4,5,5,5,3,0,0.0,satisfied
93551,Female,Loyal Customer,40,Business travel,Business,949,1,1,1,1,4,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
82928,Female,Loyal Customer,56,Business travel,Business,3666,2,2,2,2,5,5,4,4,4,4,4,4,4,5,44,64.0,satisfied
97683,Female,Loyal Customer,40,Business travel,Business,3926,2,2,4,2,4,5,5,4,4,4,4,4,4,4,25,31.0,satisfied
1928,Female,Loyal Customer,60,Business travel,Business,3952,4,4,4,4,2,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
95990,Male,Loyal Customer,54,Business travel,Business,2500,3,3,3,3,2,4,4,3,3,4,3,5,3,5,0,0.0,satisfied
63786,Male,Loyal Customer,27,Business travel,Business,1721,3,3,3,3,4,4,4,4,5,2,4,1,1,4,0,0.0,satisfied
110028,Female,Loyal Customer,26,Business travel,Business,1142,2,2,2,2,5,5,5,5,4,3,4,4,4,5,0,0.0,satisfied
26850,Male,Loyal Customer,33,Personal Travel,Eco,224,4,5,4,3,4,4,4,4,3,3,4,5,5,4,0,0.0,satisfied
39942,Male,Loyal Customer,43,Business travel,Business,3081,2,2,2,2,5,4,3,4,4,4,4,1,4,1,0,0.0,satisfied
18785,Female,Loyal Customer,53,Business travel,Business,448,4,4,4,4,3,5,5,4,4,4,4,5,4,4,0,0.0,satisfied
117871,Female,Loyal Customer,60,Business travel,Business,1933,2,2,2,2,3,5,4,3,3,3,3,5,3,4,85,80.0,satisfied
24885,Male,Loyal Customer,28,Business travel,Business,2226,1,1,1,1,5,5,5,5,1,5,1,5,1,5,1,0.0,satisfied
109257,Male,Loyal Customer,57,Business travel,Business,655,1,1,1,1,5,4,5,4,4,4,4,4,4,4,74,80.0,satisfied
8556,Female,Loyal Customer,34,Business travel,Business,109,1,1,1,1,4,4,4,5,5,5,5,4,5,5,0,3.0,satisfied
91284,Female,Loyal Customer,50,Business travel,Business,3801,0,0,0,1,4,5,4,3,3,3,3,3,3,3,0,12.0,satisfied
40981,Female,Loyal Customer,37,Business travel,Business,3137,1,2,1,1,2,2,2,5,5,5,5,5,5,5,0,0.0,satisfied
32234,Female,Loyal Customer,62,Business travel,Business,101,2,2,2,2,5,3,3,4,4,4,5,3,4,1,1,4.0,satisfied
97887,Male,Loyal Customer,44,Business travel,Business,3201,1,1,1,1,2,5,4,3,3,4,3,5,3,3,39,31.0,satisfied
77914,Male,disloyal Customer,37,Business travel,Business,214,5,5,5,4,5,5,5,5,4,5,4,4,5,5,0,0.0,satisfied
32364,Male,Loyal Customer,43,Business travel,Business,101,4,4,4,4,3,2,2,4,4,4,4,2,4,5,0,0.0,satisfied
12324,Female,Loyal Customer,48,Business travel,Business,1771,3,3,3,3,4,4,1,4,4,4,4,5,4,5,0,0.0,satisfied
96481,Female,Loyal Customer,56,Business travel,Business,2801,1,1,1,1,5,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
22566,Male,Loyal Customer,58,Business travel,Business,300,0,0,0,2,5,3,1,3,3,3,3,2,3,4,0,0.0,satisfied
2079,Female,disloyal Customer,25,Business travel,Eco,412,5,2,5,3,1,5,1,1,2,4,5,2,1,1,0,0.0,satisfied
8786,Male,Loyal Customer,49,Business travel,Business,1722,2,2,2,2,3,4,5,5,5,5,5,4,5,4,0,4.0,satisfied
123098,Female,Loyal Customer,51,Business travel,Business,1743,3,3,3,3,3,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
34990,Male,Loyal Customer,57,Business travel,Business,3722,3,3,1,3,4,5,5,5,5,4,5,4,5,4,0,0.0,satisfied
77501,Female,Loyal Customer,24,Personal Travel,Eco,989,4,3,4,3,5,4,5,5,3,1,4,4,4,5,0,0.0,satisfied
65963,Female,Loyal Customer,59,Business travel,Business,1372,2,2,2,2,4,4,4,4,4,4,4,3,4,4,18,0.0,satisfied
120630,Female,Loyal Customer,51,Business travel,Business,280,2,2,2,2,2,4,4,4,4,4,4,3,4,4,0,0.0,satisfied
4903,Male,Loyal Customer,49,Business travel,Business,1959,1,1,1,1,4,4,4,4,4,4,5,4,4,4,1017,1011.0,satisfied
126407,Male,Loyal Customer,32,Business travel,Business,3703,4,4,4,4,5,5,5,5,4,5,5,3,5,5,0,0.0,satisfied
68229,Male,Loyal Customer,63,Business travel,Business,3222,1,1,3,1,5,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
128942,Male,Loyal Customer,31,Business travel,Business,3655,5,5,5,5,4,4,4,4,4,2,4,3,5,4,0,0.0,satisfied
78893,Male,Loyal Customer,45,Business travel,Business,1727,3,3,3,3,4,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
56608,Female,Loyal Customer,48,Business travel,Business,3256,4,4,4,4,4,4,5,4,4,4,4,4,4,4,1,0.0,satisfied
89139,Female,Loyal Customer,43,Business travel,Business,2139,1,1,1,1,3,4,4,5,5,4,5,4,5,5,12,0.0,satisfied
54664,Male,Loyal Customer,39,Business travel,Business,861,1,1,1,1,3,1,1,5,5,5,5,4,5,4,0,0.0,satisfied
73198,Female,Loyal Customer,77,Business travel,Business,2353,5,5,5,5,2,1,4,4,4,4,4,2,4,4,0,0.0,satisfied
19399,Male,Loyal Customer,42,Business travel,Eco,261,4,2,2,2,4,4,4,4,1,4,3,2,4,4,0,0.0,satisfied
3940,Male,Loyal Customer,59,Business travel,Business,765,1,1,1,1,4,4,5,5,5,5,5,5,5,5,13,8.0,satisfied
7900,Male,Loyal Customer,24,Business travel,Business,3116,3,3,3,3,5,5,5,5,5,4,5,4,4,5,0,33.0,satisfied
6121,Female,disloyal Customer,28,Business travel,Business,409,4,4,4,1,4,4,4,4,3,2,4,5,4,4,36,41.0,satisfied
128990,Male,Loyal Customer,33,Business travel,Business,2621,5,5,5,5,4,4,4,4,5,2,5,3,5,4,0,0.0,satisfied
52752,Male,Loyal Customer,57,Business travel,Business,1874,4,4,4,4,2,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
106517,Male,Loyal Customer,45,Business travel,Business,271,2,2,4,2,2,5,5,4,4,4,4,5,4,5,0,0.0,satisfied
122498,Male,Loyal Customer,57,Business travel,Business,930,1,1,1,1,3,4,5,4,4,4,4,4,4,4,8,0.0,satisfied
125357,Male,Loyal Customer,18,Business travel,Business,599,1,1,3,1,5,4,5,5,4,1,2,2,5,5,0,0.0,satisfied
6990,Male,Loyal Customer,43,Business travel,Business,3061,5,5,3,5,5,5,5,4,5,5,4,5,5,5,190,192.0,satisfied
37062,Male,Loyal Customer,20,Business travel,Business,3372,3,3,3,3,5,5,5,5,4,4,3,1,1,5,5,0.0,satisfied
22710,Female,Loyal Customer,51,Business travel,Eco Plus,579,2,1,1,1,3,3,2,3,3,2,3,2,3,1,29,38.0,satisfied
34978,Female,Loyal Customer,22,Business travel,Business,273,3,3,3,3,4,4,4,4,2,4,2,4,4,4,8,2.0,satisfied
123784,Male,Loyal Customer,49,Business travel,Business,544,3,3,3,3,4,4,5,4,4,5,4,5,4,3,0,0.0,satisfied
61590,Female,disloyal Customer,29,Business travel,Business,1379,4,4,4,4,4,4,4,4,3,5,4,5,5,4,0,0.0,satisfied
115089,Male,disloyal Customer,20,Business travel,Business,296,5,4,5,4,4,5,4,4,4,5,5,4,5,4,0,0.0,satisfied
94618,Female,Loyal Customer,52,Business travel,Business,2609,2,3,2,2,4,4,5,4,4,4,4,3,4,5,2,7.0,satisfied
13110,Male,Loyal Customer,35,Business travel,Business,2175,5,5,5,5,2,5,4,5,5,5,5,2,5,1,58,50.0,satisfied
68849,Male,Loyal Customer,58,Business travel,Business,1581,1,1,1,1,2,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
53868,Female,Loyal Customer,58,Business travel,Business,2905,0,5,0,3,2,5,1,2,2,2,2,3,2,5,0,0.0,satisfied
14690,Female,Loyal Customer,47,Business travel,Eco,419,4,2,2,2,5,1,1,4,4,4,4,2,4,4,0,0.0,satisfied
55827,Female,Loyal Customer,37,Business travel,Business,1416,3,3,3,3,2,4,4,5,5,5,5,5,5,5,17,22.0,satisfied
41001,Male,Loyal Customer,54,Business travel,Eco,1297,4,4,4,4,4,4,4,4,3,3,4,2,1,4,0,0.0,satisfied
17612,Male,Loyal Customer,31,Business travel,Business,1892,4,4,4,4,5,5,5,5,2,5,3,3,4,5,0,0.0,satisfied
65226,Male,Loyal Customer,58,Business travel,Business,190,2,2,2,2,5,4,4,4,4,4,4,4,4,5,0,0.0,satisfied
33486,Female,Loyal Customer,22,Business travel,Business,2496,4,4,4,4,2,2,2,2,1,5,4,3,4,2,45,34.0,satisfied
47167,Female,Loyal Customer,41,Business travel,Eco,748,4,3,3,3,4,4,4,4,5,5,5,1,1,4,0,20.0,satisfied
74417,Female,disloyal Customer,23,Business travel,Eco,1242,4,4,4,2,4,4,4,4,3,3,4,3,4,4,0,0.0,satisfied
45956,Female,disloyal Customer,23,Business travel,Eco,563,5,0,5,2,2,5,2,2,3,1,1,4,3,2,0,0.0,satisfied
12116,Female,Loyal Customer,20,Business travel,Eco,1034,0,5,0,2,5,0,5,5,5,2,1,3,2,5,0,0.0,satisfied
114475,Female,disloyal Customer,20,Business travel,Business,308,5,5,5,3,2,5,2,2,5,5,4,5,4,2,15,3.0,satisfied
115618,Male,Loyal Customer,51,Business travel,Business,1898,2,2,2,2,4,4,5,5,5,5,5,3,5,3,0,1.0,satisfied
23472,Female,Loyal Customer,12,Personal Travel,Eco,516,5,4,5,3,2,5,2,2,3,2,4,2,5,2,9,24.0,satisfied
18204,Male,Loyal Customer,54,Business travel,Eco,228,4,3,3,3,4,4,4,4,3,3,2,4,1,4,71,91.0,satisfied
42979,Female,Loyal Customer,36,Business travel,Business,3903,1,1,1,1,2,2,3,5,5,5,5,5,5,1,34,26.0,satisfied
52827,Male,Loyal Customer,43,Business travel,Business,1721,3,3,3,3,4,4,4,3,3,3,3,4,3,4,24,35.0,satisfied
101114,Male,disloyal Customer,29,Business travel,Business,758,5,5,5,4,4,5,1,4,4,5,4,3,4,4,6,0.0,satisfied
2384,Female,Loyal Customer,44,Business travel,Business,2076,5,5,5,5,5,4,4,5,5,5,5,4,5,5,0,0.0,satisfied
4855,Male,Loyal Customer,42,Business travel,Business,1537,3,3,3,3,1,2,3,5,5,5,5,3,5,3,1,5.0,satisfied
28558,Male,Loyal Customer,38,Business travel,Eco Plus,2640,5,5,5,5,5,5,5,5,2,2,5,4,3,5,0,0.0,satisfied
3359,Female,Loyal Customer,38,Business travel,Business,1546,4,4,4,4,4,5,5,5,5,5,5,3,5,5,0,11.0,satisfied
45485,Female,Loyal Customer,24,Business travel,Business,274,5,1,5,5,4,4,4,4,2,2,1,2,5,4,0,3.0,satisfied
129480,Female,disloyal Customer,30,Business travel,Business,722,4,4,4,1,2,4,2,2,4,2,4,5,5,2,0,0.0,satisfied
34895,Female,Loyal Customer,25,Business travel,Business,187,2,2,2,2,5,5,5,5,2,3,2,4,4,5,0,0.0,satisfied
28122,Female,Loyal Customer,40,Business travel,Eco,569,4,3,3,3,4,4,4,4,2,1,5,1,3,4,0,0.0,satisfied
75787,Male,Loyal Customer,63,Personal Travel,Eco,813,0,5,0,5,5,0,2,5,3,2,5,3,1,5,0,0.0,satisfied
33551,Male,disloyal Customer,22,Business travel,Eco,399,5,1,5,3,4,1,4,4,1,2,4,2,5,4,0,8.0,satisfied
72249,Male,Loyal Customer,41,Business travel,Business,1551,3,3,3,3,5,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
121090,Male,Loyal Customer,42,Business travel,Business,1558,4,4,4,4,3,5,5,5,5,5,5,4,5,4,2,0.0,satisfied
7549,Male,Loyal Customer,51,Business travel,Business,2639,1,1,1,1,5,4,4,4,4,4,4,3,4,3,0,0.0,satisfied
100058,Female,Loyal Customer,26,Personal Travel,Eco,289,5,4,5,1,4,5,4,4,3,5,4,4,4,4,0,0.0,satisfied
39712,Male,Loyal Customer,55,Business travel,Business,2734,2,2,2,2,3,3,5,4,4,4,4,5,4,5,0,,satisfied
74401,Female,Loyal Customer,27,Business travel,Business,1517,2,2,2,2,5,5,5,5,4,5,5,3,4,5,12,24.0,satisfied
19261,Male,Loyal Customer,59,Business travel,Business,3649,5,5,5,5,4,5,3,4,4,4,4,2,4,5,0,0.0,satisfied
95024,Female,Loyal Customer,9,Personal Travel,Eco,239,5,4,5,2,1,5,1,1,3,5,2,2,3,1,1,2.0,satisfied
8754,Female,disloyal Customer,23,Business travel,Eco,1147,4,4,4,4,5,4,5,5,5,5,4,3,5,5,0,0.0,satisfied
19220,Male,Loyal Customer,23,Business travel,Business,1848,3,3,3,3,4,4,4,4,5,5,4,1,3,4,0,3.0,satisfied
81817,Female,Loyal Customer,27,Business travel,Business,1598,4,4,4,4,4,4,4,4,4,3,4,3,4,4,0,0.0,satisfied
88127,Male,Loyal Customer,40,Business travel,Business,2058,0,0,0,1,3,5,5,3,3,3,3,3,3,4,0,12.0,satisfied
95119,Female,Loyal Customer,43,Personal Travel,Eco,677,4,4,3,4,1,4,3,5,5,3,5,2,5,4,0,0.0,satisfied
66815,Female,Loyal Customer,51,Business travel,Business,731,5,5,5,5,2,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
129784,Female,Loyal Customer,7,Personal Travel,Eco,337,5,4,5,2,2,5,2,2,5,3,2,4,2,2,0,0.0,satisfied
34126,Female,Loyal Customer,36,Business travel,Business,1189,1,1,1,1,4,3,3,4,4,4,4,2,4,4,0,0.0,satisfied
10627,Male,Loyal Customer,54,Business travel,Business,74,0,5,0,3,3,4,5,1,1,1,1,4,1,4,0,0.0,satisfied
63595,Female,Loyal Customer,47,Business travel,Business,2133,3,3,3,3,4,5,5,4,4,4,4,3,4,3,0,1.0,satisfied
64634,Female,Loyal Customer,58,Business travel,Business,2274,1,1,1,1,4,4,5,5,5,5,5,4,5,4,54,86.0,satisfied
121729,Male,Loyal Customer,35,Business travel,Business,1475,4,4,4,4,4,4,5,5,5,5,5,3,5,3,0,0.0,satisfied
28636,Female,Loyal Customer,25,Business travel,Business,2676,4,4,4,4,3,3,3,3,5,5,3,5,2,3,11,0.0,satisfied
28089,Female,Loyal Customer,41,Business travel,Business,1909,1,1,1,1,5,4,5,5,5,5,5,5,5,4,46,44.0,satisfied
994,Female,Loyal Customer,38,Business travel,Business,3827,3,3,3,3,2,4,1,4,4,4,5,5,4,4,0,0.0,satisfied
31957,Female,Loyal Customer,42,Business travel,Business,1777,0,5,0,1,2,4,4,5,5,1,1,3,5,3,0,2.0,satisfied
119892,Male,Loyal Customer,39,Business travel,Business,3904,5,5,1,5,4,4,5,4,4,4,4,5,4,4,0,9.0,satisfied
6777,Male,Loyal Customer,55,Business travel,Business,235,1,1,1,1,3,5,4,5,5,5,5,4,5,4,0,0.0,satisfied
53426,Female,Loyal Customer,32,Business travel,Business,2253,4,4,5,4,5,5,5,5,5,5,4,3,4,5,0,26.0,satisfied
7523,Female,Loyal Customer,41,Business travel,Business,762,1,1,5,1,5,4,5,5,5,5,5,4,5,3,10,0.0,satisfied
74388,Female,Loyal Customer,59,Business travel,Business,1464,2,2,2,2,4,4,4,4,3,4,5,4,5,4,151,145.0,satisfied
102053,Male,Loyal Customer,10,Personal Travel,Business,414,5,5,5,2,3,5,4,3,1,4,5,1,1,3,11,0.0,satisfied
997,Male,Loyal Customer,56,Business travel,Eco,89,5,4,4,4,5,5,5,5,3,4,2,1,5,5,0,2.0,satisfied
23647,Female,Loyal Customer,20,Business travel,Business,3471,4,1,4,4,5,5,4,5,3,4,5,4,5,5,0,0.0,satisfied
74633,Male,Loyal Customer,42,Business travel,Business,2921,2,2,2,2,3,4,3,4,4,4,4,5,4,4,0,0.0,satisfied
37224,Female,Loyal Customer,39,Business travel,Business,989,2,2,2,2,4,4,4,4,4,4,4,4,4,3,77,67.0,satisfied
11666,Female,disloyal Customer,23,Business travel,Business,1117,5,4,5,3,2,5,2,2,3,5,4,4,4,2,0,0.0,satisfied
41281,Female,disloyal Customer,24,Business travel,Business,812,0,0,0,2,2,0,4,2,5,5,3,4,1,2,0,0.0,satisfied
30594,Female,Loyal Customer,44,Business travel,Business,3051,5,5,5,5,2,5,4,5,5,5,5,5,5,5,2,2.0,satisfied
44646,Female,Loyal Customer,57,Business travel,Eco,173,4,2,2,2,5,4,1,4,4,4,4,2,4,1,0,0.0,satisfied
81077,Female,Loyal Customer,40,Business travel,Business,3051,3,3,3,3,2,5,5,4,4,5,4,4,4,5,0,0.0,satisfied
